PrimKey,SITE_ID,SITE_NUM,CONTROLLER_NUM,CONTROLLER_NAME,REGION,SITE_NAME,LAC,CI,LAC_CI_NODE,BAND,NODE,LONGITUDE,LATITUDE,CLUSTER_NAME,SUB_NAME,NSA,POI_AREA,POI_REGIONAL,POI_NAME,POI_LOCATION,POI_CATEGORY,POI_LONGITUDE,POI_LATITUDE,KATEGORI
,MWR062,430,223,BSCZ_MANOKWARI1,PUMA,E_MWR062M21_UdapiHilir-TBG,19762,7,19762_7_2G,DCS 1800,2G,133.8271,-0.8816,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.8271,-0.8816,RESIDENTIAL
,MWR062,430,223,BSCZ_MANOKWARI1,PUMA,E_MWR062M21_UdapiHilir-TBG,19762,8,19762_8_2G,DCS 1800,2G,133.8271,-0.8816,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.8271,-0.8816,RESIDENTIAL
,MWR086,434,223,BSCZ_MANOKWARI1,PUMA,E_MWR086M21_Aimasi-STP,19764,1,19764_1_2G,GSM 900,2G,133.81094,-0.87734,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.81094,-0.87734,RESIDENTIAL
,MWR086,434,223,BSCZ_MANOKWARI1,PUMA,E_MWR086M21_Aimasi-STP,19764,2,19764_2_2G,GSM 900,2G,133.81094,-0.87734,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.81094,-0.87734,RESIDENTIAL
,MWR086,434,223,BSCZ_MANOKWARI1,PUMA,E_MWR086M21_Aimasi-STP,19764,3,19764_3_2G,GSM 900,2G,133.81094,-0.87734,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.81094,-0.87734,RESIDENTIAL
,MWR086,434,223,BSCZ_MANOKWARI1,PUMA,E_MWR086M21_Aimasi-STP,19764,6,19764_6_2G,DCS 1800,2G,133.81094,-0.87734,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.81094,-0.87734,RESIDENTIAL
,MWR086,434,223,BSCZ_MANOKWARI1,PUMA,E_MWR086M21_Aimasi-STP,19764,7,19764_7_2G,DCS 1800,2G,133.81094,-0.87734,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.81094,-0.87734,RESIDENTIAL
,MWR086,434,223,BSCZ_MANOKWARI1,PUMA,E_MWR086M21_Aimasi-STP,19764,8,19764_8_2G,DCS 1800,2G,133.81094,-0.87734,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.81094,-0.87734,RESIDENTIAL
,MWR181,458,223,BSCZ_MANOKWARI1,PUMA,N_MWR181M21_KampungUdapi-TBG,19764,1,19764_1_2G,GSM 900,2G,133.81094,-0.87734,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.81094,-0.87734,RESIDENTIAL
,MWR181,458,223,BSCZ_MANOKWARI1,PUMA,N_MWR181M21_KampungUdapi-TBG,19764,2,19764_2_2G,GSM 900,2G,133.81094,-0.87734,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.81094,-0.87734,RESIDENTIAL
,MWR181,458,223,BSCZ_MANOKWARI1,PUMA,N_MWR181M21_KampungUdapi-TBG,19764,3,19764_3_2G,GSM 900,2G,133.81094,-0.87734,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.81094,-0.87734,RESIDENTIAL
,MWR181,458,223,BSCZ_MANOKWARI1,PUMA,N_MWR181M21_KampungUdapi-TBG,19764,6,19764_6_2G,DCS 1800,2G,133.81094,-0.87734,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.81094,-0.87734,RESIDENTIAL
,MWR181,458,223,BSCZ_MANOKWARI1,PUMA,N_MWR181M21_KampungUdapi-TBG,19764,7,19764_7_2G,DCS 1800,2G,133.81094,-0.87734,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.81094,-0.87734,RESIDENTIAL
,MWR181,458,223,BSCZ_MANOKWARI1,PUMA,N_MWR181M21_KampungUdapi-TBG,19764,8,19764_8_2G,DCS 1800,2G,133.81094,-0.87734,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.81094,-0.87734,RESIDENTIAL
,MWR105,468,223,BSCZ_MANOKWARI1,PUMA,E_MWR105M21_AimasiPrafi2-TBG,19764,1,19764_1_2G,GSM 900,2G,133.81094,-0.87734,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.81094,-0.87734,RESIDENTIAL
,MWR105,468,223,BSCZ_MANOKWARI1,PUMA,E_MWR105M21_AimasiPrafi2-TBG,19764,2,19764_2_2G,GSM 900,2G,133.81094,-0.87734,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.81094,-0.87734,RESIDENTIAL
,MWR105,468,223,BSCZ_MANOKWARI1,PUMA,E_MWR105M21_AimasiPrafi2-TBG,19764,3,19764_3_2G,GSM 900,2G,133.81094,-0.87734,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.81094,-0.87734,RESIDENTIAL
,MWR105,468,223,BSCZ_MANOKWARI1,PUMA,E_MWR105M21_AimasiPrafi2-TBG,19764,7,19764_7_2G,DCS 1800,2G,133.81094,-0.87734,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.81094,-0.87734,RESIDENTIAL
,MWR105,468,223,BSCZ_MANOKWARI1,PUMA,E_MWR105M21_AimasiPrafi2-TBG,19764,8,19764_8_2G,DCS 1800,2G,133.81094,-0.87734,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.81094,-0.87734,RESIDENTIAL
,MWR557,525,223,BSCZ_MANOKWARI1,PUMA,E_MWR557M21_StoSp4Prafi-DMT,19764,1,19764_1_2G,GSM 900,2G,133.81094,-0.87734,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.81094,-0.87734,RESIDENTIAL
,MWR557,525,223,BSCZ_MANOKWARI1,PUMA,E_MWR557M21_StoSp4Prafi-DMT,19764,2,19764_2_2G,GSM 900,2G,133.81094,-0.87734,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.81094,-0.87734,RESIDENTIAL
,MWR557,525,223,BSCZ_MANOKWARI1,PUMA,E_MWR557M21_StoSp4Prafi-DMT,19764,3,19764_3_2G,GSM 900,2G,133.81094,-0.87734,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.81094,-0.87734,RESIDENTIAL
,MWR557,525,223,BSCZ_MANOKWARI1,PUMA,E_MWR557M21_StoSp4Prafi-DMT,19764,6,19764_6_2G,DCS 1800,2G,133.81094,-0.87734,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.81094,-0.87734,RESIDENTIAL
,MWR557,525,223,BSCZ_MANOKWARI1,PUMA,E_MWR557M21_StoSp4Prafi-DMT,19764,7,19764_7_2G,DCS 1800,2G,133.81094,-0.87734,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.81094,-0.87734,RESIDENTIAL
,MWR557,525,223,BSCZ_MANOKWARI1,PUMA,E_MWR557M21_StoSp4Prafi-DMT,19764,8,19764_8_2G,DCS 1800,2G,133.81094,-0.87734,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.81094,-0.87734,RESIDENTIAL
,MWR367,527,223,BSCZ_MANOKWARI1,PUMA,E_MWR367M21_PrafiPorosSp3Sp4-TBG,19764,1,19764_1_2G,GSM 900,2G,133.81094,-0.87734,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.81094,-0.87734,RESIDENTIAL
,MWR367,527,223,BSCZ_MANOKWARI1,PUMA,E_MWR367M21_PrafiPorosSp3Sp4-TBG,19764,2,19764_2_2G,GSM 900,2G,133.81094,-0.87734,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.81094,-0.87734,RESIDENTIAL
,MWR367,527,223,BSCZ_MANOKWARI1,PUMA,E_MWR367M21_PrafiPorosSp3Sp4-TBG,19764,6,19764_6_2G,DCS 1800,2G,133.81094,-0.87734,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.81094,-0.87734,RESIDENTIAL
,MWR367,527,223,BSCZ_MANOKWARI1,PUMA,E_MWR367M21_PrafiPorosSp3Sp4-TBG,19764,7,19764_7_2G,DCS 1800,2G,133.81094,-0.87734,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.81094,-0.87734,RESIDENTIAL
,MWR367,527,223,BSCZ_MANOKWARI1,PUMA,E_MWR367M21_PrafiPorosSp3Sp4-TBG,19764,8,19764_8_2G,DCS 1800,2G,133.81094,-0.87734,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.81094,-0.87734,RESIDENTIAL
,MWR370,528,223,BSCZ_MANOKWARI1,PUMA,E_MWR370M21_PrafiTransManokwari-TBG,19764,6,19764_6_2G,DCS 1800,2G,133.81094,-0.87734,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.81094,-0.87734,RESIDENTIAL
,MWR370,528,223,BSCZ_MANOKWARI1,PUMA,E_MWR370M21_PrafiTransManokwari-TBG,19764,7,19764_7_2G,DCS 1800,2G,133.81094,-0.87734,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.81094,-0.87734,RESIDENTIAL
,MWR370,528,223,BSCZ_MANOKWARI1,PUMA,E_MWR370M21_PrafiTransManokwari-TBG,19764,8,19764_8_2G,DCS 1800,2G,133.81094,-0.87734,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.81094,-0.87734,RESIDENTIAL
,MWR370,528,223,BSCZ_MANOKWARI1,PUMA,E_MWR370M21_PrafiTransManokwari-TBG,19763,3,19763_3_2G,GSM 900,2G,133.81094,-0.87734,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.81094,-0.87734,RESIDENTIAL
,MWR370,528,223,BSCZ_MANOKWARI1,PUMA,E_MWR370M21_PrafiTransManokwari-TBG,19763,2,19763_2_2G,GSM 900,2G,133.81094,-0.87734,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.81094,-0.87734,RESIDENTIAL
,MWR370,528,223,BSCZ_MANOKWARI1,PUMA,E_MWR370M21_PrafiTransManokwari-TBG,19763,1,19763_1_2G,GSM 900,2G,133.81094,-0.87734,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.81094,-0.87734,RESIDENTIAL
,AMB247,1207,202,BSCZ_KUDAMATI,PUMA,E_AMB247M21_McpPorosPattimura-STP,19866,8,19866_8_2G,DCS 1800,2G,128.08972,-3.70415,,,AMBON,AMBON,PUMA,BANDARA PATTIMURA,TRANSPORT,BANDARA/STASIUN/PELABUHAN,128.08972,-3.70415,TRANSPORT
,AMB247,1207,202,BSCZ_KUDAMATI,PUMA,E_AMB247M21_McpPorosPattimura-STP,19866,7,19866_7_2G,DCS 1800,2G,128.08972,-3.70415,,,AMBON,AMBON,PUMA,BANDARA PATTIMURA,TRANSPORT,BANDARA/STASIUN/PELABUHAN,128.08972,-3.70415,TRANSPORT
,AMB247,1207,202,BSCZ_KUDAMATI,PUMA,E_AMB247M21_McpPorosPattimura-STP,19866,6,19866_6_2G,DCS 1800,2G,128.08972,-3.70415,,,AMBON,AMBON,PUMA,BANDARA PATTIMURA,TRANSPORT,BANDARA/STASIUN/PELABUHAN,128.08972,-3.70415,TRANSPORT
,AMB110,1204,202,BSCZ_KUDAMATI,PUMA,E_AMB110I21_ApsPattimuraAirport,19866,8,19866_8_2G,DCS 1800,2G,128.08972,-3.70415,,,AMBON,AMBON,PUMA,BANDARA PATTIMURA,TRANSPORT,BANDARA/STASIUN/PELABUHAN,128.08972,-3.70415,TRANSPORT
,AMB110,1204,202,BSCZ_KUDAMATI,PUMA,E_AMB110I21_ApsPattimuraAirport,19866,7,19866_7_2G,DCS 1800,2G,128.08972,-3.70415,,,AMBON,AMBON,PUMA,BANDARA PATTIMURA,TRANSPORT,BANDARA/STASIUN/PELABUHAN,128.08972,-3.70415,TRANSPORT
,AMB110,1204,202,BSCZ_KUDAMATI,PUMA,E_AMB110I21_ApsPattimuraAirport,19866,6,19866_6_2G,DCS 1800,2G,128.08972,-3.70415,,,AMBON,AMBON,PUMA,BANDARA PATTIMURA,TRANSPORT,BANDARA/STASIUN/PELABUHAN,128.08972,-3.70415,TRANSPORT
,COK123,123,202,BSCZ_KUDAMATI,PUMA,E_COK123M21_CombatJHulungAtas,19866,6,19866_6_2G,DCS 1800,2G,128.08972,-3.70415,,,AMBON,AMBON,PUMA,WISATA PANTAI MANGROVE,RESIDENTIAL,RESIDENTIAL,128.08972,-3.70415,RESIDENTIAL
,COK123,123,202,BSCZ_KUDAMATI,PUMA,E_COK123M21_CombatJHulungAtas,19866,7,19866_7_2G,DCS 1800,2G,128.08972,-3.70415,,,AMBON,AMBON,PUMA,WISATA PANTAI MANGROVE,RESIDENTIAL,RESIDENTIAL,128.08972,-3.70415,RESIDENTIAL
,COK123,123,202,BSCZ_KUDAMATI,PUMA,E_COK123M21_CombatJHulungAtas,19866,8,19866_8_2G,DCS 1800,2G,128.08972,-3.70415,,,AMBON,AMBON,PUMA,WISATA PANTAI MANGROVE,RESIDENTIAL,RESIDENTIAL,128.08972,-3.70415,RESIDENTIAL
,COK123,123,202,BSCZ_KUDAMATI,PUMA,E_COK123M21_CombatJHulungAtas,19866,1,19866_1_2G,GSM 900,2G,128.08972,-3.70415,,,AMBON,AMBON,PUMA,WISATA PANTAI MANGROVE,RESIDENTIAL,RESIDENTIAL,128.08972,-3.70415,RESIDENTIAL
,COK123,123,202,BSCZ_KUDAMATI,PUMA,E_COK123M21_CombatJHulungAtas,19866,2,19866_2_2G,GSM 900,2G,128.08972,-3.70415,,,AMBON,AMBON,PUMA,WISATA PANTAI MANGROVE,RESIDENTIAL,RESIDENTIAL,128.08972,-3.70415,RESIDENTIAL
,COK123,123,202,BSCZ_KUDAMATI,PUMA,E_COK123M21_CombatJHulungAtas,19866,3,19866_3_2G,GSM 900,2G,128.08972,-3.70415,,,AMBON,AMBON,PUMA,WISATA PANTAI MANGROVE,RESIDENTIAL,RESIDENTIAL,128.08972,-3.70415,RESIDENTIAL
,AMB110,1204,202,BSCZ_KUDAMATI,PUMA,E_AMB110I21_ApsPattimuraAirport,19866,10,19866_10_2G,DCS 1800,2G,128.08972,-3.70415,,,AMBON,AMBON,PUMA,BANDARA PATTIMURA,TRANSPORT,BANDARA/STASIUN/PELABUHAN,128.08972,-3.70415,TRANSPORT
,AMB006,1201,202,BSCZ_KUDAMATI,PUMA,E_AMB006M21_AmbonAirport,19804,1,19804_1_2G,GSM 900,2G,128.08562,-3.70699,,,AMBON,AMBON,PUMA,BANDARA PATTIMURA,TRANSPORT,BANDARA/STASIUN/PELABUHAN,128.08562,-3.70699,TRANSPORT
,AMB006,1201,202,BSCZ_KUDAMATI,PUMA,E_AMB006M21_AmbonAirport,19804,2,19804_2_2G,GSM 900,2G,128.08562,-3.70699,,,AMBON,AMBON,PUMA,BANDARA PATTIMURA,TRANSPORT,BANDARA/STASIUN/PELABUHAN,128.08562,-3.70699,TRANSPORT
,AMB006,1201,202,BSCZ_KUDAMATI,PUMA,E_AMB006M21_AmbonAirport,19804,3,19804_3_2G,GSM 900,2G,128.08562,-3.70699,,,AMBON,AMBON,PUMA,BANDARA PATTIMURA,TRANSPORT,BANDARA/STASIUN/PELABUHAN,128.08562,-3.70699,TRANSPORT
,AMB006,1201,202,BSCZ_KUDAMATI,PUMA,E_AMB006M21_AmbonAirport,19804,8,19804_8_2G,DCS 1800,2G,128.08562,-3.70699,,,AMBON,AMBON,PUMA,BANDARA PATTIMURA,TRANSPORT,BANDARA/STASIUN/PELABUHAN,128.08562,-3.70699,TRANSPORT
,AMB006,1201,202,BSCZ_KUDAMATI,PUMA,E_AMB006M21_AmbonAirport,19804,6,19804_6_2G,DCS 1800,2G,128.08562,-3.70699,,,AMBON,AMBON,PUMA,BANDARA PATTIMURA,TRANSPORT,BANDARA/STASIUN/PELABUHAN,128.08562,-3.70699,TRANSPORT
,AMB006,1201,202,BSCZ_KUDAMATI,PUMA,E_AMB006M21_AmbonAirport,19804,7,19804_7_2G,DCS 1800,2G,128.08562,-3.70699,,,AMBON,AMBON,PUMA,BANDARA PATTIMURA,TRANSPORT,BANDARA/STASIUN/PELABUHAN,128.08562,-3.70699,TRANSPORT
,SON024,239,222,BSCZ_SORONG1,PUMA,E_SON024M21_MallJupiter-DMT,19774,8,19774_8_2G,DCS 1800,2G,131.31785,-0.88869,,,SORONG,SORONG,PUMA,HANGOUT SORONG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,131.31785,-0.88869,SPECIAL AREA
,SON024,239,222,BSCZ_SORONG1,PUMA,E_SON024M21_MallJupiter-DMT,19774,6,19774_6_2G,DCS 1800,2G,131.31785,-0.88869,,,SORONG,SORONG,PUMA,HANGOUT SORONG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,131.31785,-0.88869,SPECIAL AREA
,SON024,239,222,BSCZ_SORONG1,PUMA,E_SON024M21_MallJupiter-DMT,19774,7,19774_7_2G,DCS 1800,2G,131.31785,-0.88869,,,SORONG,SORONG,PUMA,HANGOUT SORONG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,131.31785,-0.88869,SPECIAL AREA
,SON136,221,222,BSCZ_SORONG1,PUMA,E_SON136M21_TokoDianFashion-DMT,19774,8,19774_8_2G,DCS 1800,2G,131.31785,-0.88869,,,SORONG,SORONG,PUMA,HANGOUT SORONG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,131.31785,-0.88869,SPECIAL AREA
,SON136,221,222,BSCZ_SORONG1,PUMA,E_SON136M21_TokoDianFashion-DMT,19774,6,19774_6_2G,DCS 1800,2G,131.31785,-0.88869,,,SORONG,SORONG,PUMA,HANGOUT SORONG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,131.31785,-0.88869,SPECIAL AREA
,SON135,189,222,BSCZ_SORONG1,PUMA,E_SON135M21_RukoHariyadi-DMT,19774,8,19774_8_2G,DCS 1800,2G,131.31785,-0.88869,,,SORONG,SORONG,PUMA,HANGOUT SORONG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,131.31785,-0.88869,SPECIAL AREA
,SON135,189,222,BSCZ_SORONG1,PUMA,E_SON135M21_RukoHariyadi-DMT,19774,7,19774_7_2G,DCS 1800,2G,131.31785,-0.88869,,,SORONG,SORONG,PUMA,HANGOUT SORONG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,131.31785,-0.88869,SPECIAL AREA
,SON135,189,222,BSCZ_SORONG1,PUMA,E_SON135M21_RukoHariyadi-DMT,19774,6,19774_6_2G,DCS 1800,2G,131.31785,-0.88869,,,SORONG,SORONG,PUMA,HANGOUT SORONG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,131.31785,-0.88869,SPECIAL AREA
,SON048,237,222,BSCZ_SORONG1,PUMA,E_SON048M21_Malawa-PTI,19774,8,19774_8_2G,DCS 1800,2G,131.31785,-0.88869,,,SORONG,SORONG,PUMA,HANGOUT SORONG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,131.31785,-0.88869,SPECIAL AREA
,SON048,237,222,BSCZ_SORONG1,PUMA,E_SON048M21_Malawa-PTI,19774,7,19774_7_2G,DCS 1800,2G,131.31785,-0.88869,,,SORONG,SORONG,PUMA,HANGOUT SORONG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,131.31785,-0.88869,SPECIAL AREA
,SON048,237,222,BSCZ_SORONG1,PUMA,E_SON048M21_Malawa-PTI,19774,6,19774_6_2G,DCS 1800,2G,131.31785,-0.88869,,,SORONG,SORONG,PUMA,HANGOUT SORONG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,131.31785,-0.88869,SPECIAL AREA
,SON048,237,222,BSCZ_SORONG1,PUMA,E_SON048M21_Malawa-PTI,19774,3,19774_3_2G,GSM 900,2G,131.31785,-0.88869,,,SORONG,SORONG,PUMA,HANGOUT SORONG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,131.31785,-0.88869,SPECIAL AREA
,SON048,237,222,BSCZ_SORONG1,PUMA,E_SON048M21_Malawa-PTI,19774,2,19774_2_2G,GSM 900,2G,131.31785,-0.88869,,,SORONG,SORONG,PUMA,HANGOUT SORONG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,131.31785,-0.88869,SPECIAL AREA
,SON048,237,222,BSCZ_SORONG1,PUMA,E_SON048M21_Malawa-PTI,19774,1,19774_1_2G,GSM 900,2G,131.31785,-0.88869,,,SORONG,SORONG,PUMA,HANGOUT SORONG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,131.31785,-0.88869,SPECIAL AREA
,SON145,250,222,BSCZ_SORONG1,PUMA,E_SON145M21_NangkaAimas-TBG,19774,6,19774_6_2G,DCS 1800,2G,131.31785,-0.88869,,,SORONG,SORONG,PUMA,ALUN-ALUN AIMAS,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,131.31785,-0.88869,SPECIAL AREA
,SON221,260,222,BSCZ_SORONG1,PUMA,E_SON221M21_Tuturi-STP,19774,8,19774_8_2G,DCS 1800,2G,131.31785,-0.88869,,,SORONG,SORONG,PUMA,ALUN-ALUN AIMAS,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,131.31785,-0.88869,SPECIAL AREA
,SON145,250,222,BSCZ_SORONG1,PUMA,E_SON145M21_NangkaAimas-TBG,19774,8,19774_8_2G,DCS 1800,2G,131.31785,-0.88869,,,SORONG,SORONG,PUMA,ALUN-ALUN AIMAS,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,131.31785,-0.88869,SPECIAL AREA
,SON145,250,222,BSCZ_SORONG1,PUMA,E_SON145M21_NangkaAimas-TBG,19774,7,19774_7_2G,DCS 1800,2G,131.31785,-0.88869,,,SORONG,SORONG,PUMA,ALUN-ALUN AIMAS,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,131.31785,-0.88869,SPECIAL AREA
,SON221,260,222,BSCZ_SORONG1,PUMA,E_SON221M21_Tuturi-STP,19774,6,19774_6_2G,DCS 1800,2G,131.31785,-0.88869,,,SORONG,SORONG,PUMA,ALUN-ALUN AIMAS,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,131.31785,-0.88869,SPECIAL AREA
,SON221,260,222,BSCZ_SORONG1,PUMA,E_SON221M21_Tuturi-STP,19774,7,19774_7_2G,DCS 1800,2G,131.31785,-0.88869,,,SORONG,SORONG,PUMA,ALUN-ALUN AIMAS,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,131.31785,-0.88869,SPECIAL AREA
,SON221,260,222,BSCZ_SORONG1,PUMA,E_SON221M21_Tuturi-STP,19774,1,19774_1_2G,GSM 900,2G,131.31785,-0.88869,,,SORONG,SORONG,PUMA,ALUN-ALUN AIMAS,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,131.31785,-0.88869,SPECIAL AREA
,SON221,260,222,BSCZ_SORONG1,PUMA,E_SON221M21_Tuturi-STP,19774,2,19774_2_2G,GSM 900,2G,131.31785,-0.88869,,,SORONG,SORONG,PUMA,ALUN-ALUN AIMAS,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,131.31785,-0.88869,SPECIAL AREA
,SON221,260,222,BSCZ_SORONG1,PUMA,E_SON221M21_Tuturi-STP,19774,3,19774_3_2G,GSM 900,2G,131.31785,-0.88869,,,SORONG,SORONG,PUMA,ALUN-ALUN AIMAS,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,131.31785,-0.88869,SPECIAL AREA
,SON145,250,222,BSCZ_SORONG1,PUMA,E_SON145M21_NangkaAimas-TBG,19774,2,19774_2_2G,GSM 900,2G,131.31785,-0.88869,,,SORONG,SORONG,PUMA,ALUN-ALUN AIMAS,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,131.31785,-0.88869,SPECIAL AREA
,SON145,250,222,BSCZ_SORONG1,PUMA,E_SON145M21_NangkaAimas-TBG,19774,1,19774_1_2G,GSM 900,2G,131.31785,-0.88869,,,SORONG,SORONG,PUMA,ALUN-ALUN AIMAS,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,131.31785,-0.88869,SPECIAL AREA
,SON145,250,222,BSCZ_SORONG1,PUMA,E_SON145M21_NangkaAimas-TBG,19774,3,19774_3_2G,GSM 900,2G,131.31785,-0.88869,,,SORONG,SORONG,PUMA,ALUN-ALUN AIMAS,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,131.31785,-0.88869,SPECIAL AREA
,SON201,225,222,BSCZ_SORONG1,PUMA,E_SON201M21_McrBhimaKalasanih,19773,1,19773_1_2G,GSM 900,2G,131.32372,-0.88695,,,SORONG,SORONG,PUMA,HANGOUT SORONG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,131.32372,-0.88695,SPECIAL AREA
,SON201,225,222,BSCZ_SORONG1,PUMA,E_SON201M21_McrBhimaKalasanih,19773,2,19773_2_2G,GSM 900,2G,131.32372,-0.88695,,,SORONG,SORONG,PUMA,HANGOUT SORONG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,131.32372,-0.88695,SPECIAL AREA
,SON201,225,222,BSCZ_SORONG1,PUMA,E_SON201M21_McrBhimaKalasanih,19773,3,19773_3_2G,GSM 900,2G,131.32372,-0.88695,,,SORONG,SORONG,PUMA,HANGOUT SORONG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,131.32372,-0.88695,SPECIAL AREA
,SON201,225,222,BSCZ_SORONG1,PUMA,E_SON201M21_McrBhimaKalasanih,19773,6,19773_6_2G,DCS 1800,2G,131.32372,-0.88695,,,SORONG,SORONG,PUMA,HANGOUT SORONG,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,131.32372,-0.88695,SPECIAL AREA
