Subnetwrok ID,EMS,Subnetwork Name,Regional,ID-BOARDINFO/Port,USERLABEL,Remark,BOARDINFO,MODULE,PORTTYPE,LOCALPORT,SUBPORT,VLANID,VPNID,MAC,IPV4ADDR,IPV4SUBNETMASKLEN,IPV6ADDR,IPV6SUBNETMASKLEN
119,EMS7,BSCZ_BONE1,MAKASSAR,119-1/3/27/1,TESTSDR,,1/3/2027,1,0,1,0,0,0,00-19-C6-4D-2D-60,10.244.171.237,30,,
120,EMS7,BSCZ_BONE2,MAKASSAR,120-1/3/17/1,IPAbis_Interface1_1/3/17,Abis,1/3/2017,1,0,1,0,0,0,00-19-C6-3E-67-F0,10.244.170.226,30,,
120,EMS7,BSCZ_BONE2,MAKASSAR,120-1/3/18/1,IPAbis_Interface1_1/3/18,Abis,1/3/2018,1,0,1,0,0,0,00-19-C6-3E-70-73,10.244.170.230,30,,
120,EMS7,BSCZ_BONE2,MAKASSAR,120-1/3/23/1,IPA_CP&UP_interface1_1/3/23,AoIP,1/3/2023,1,0,1,0,0,0,00-19-C6-3E-9B-02,,,,
120,EMS7,BSCZ_BONE2,MAKASSAR,120-1/3/23/1,IPA_CP_Interface1_1/3/23,AoIP,1/3/2023,1,0,1,1,3081,0,,10.244.164.194,30,,
120,EMS7,BSCZ_BONE2,MAKASSAR,120-1/3/23/1,IPA_UP_Interface1_1/3/23,AoIP,1/3/2023,1,0,1,2,3091,0,,10.244.164.202,30,,
120,EMS7,BSCZ_BONE2,MAKASSAR,120-1/3/24/1,IPA_CP&UP_interface2_1/3/24,AoIP,1/3/2024,1,0,1,0,0,0,00-19-C6-3E-A3-85,,,,
120,EMS7,BSCZ_BONE2,MAKASSAR,120-1/3/24/1,IPA_CP_Interface2_1/3/24,AoIP,1/3/2024,1,0,1,1,3083,0,,10.244.164.198,30,,
120,EMS7,BSCZ_BONE2,MAKASSAR,120-1/3/24/1,IPA_UP_Interface2_1/3/24,AoIP,1/3/2024,1,0,1,2,3093,0,,10.244.164.206,30,,
120,EMS7,BSCZ_BONE2,MAKASSAR,120-1/3/25/1,IPGB_Interface1_1/3/25,IPGB,1/3/2025,1,0,1,0,0,0,00-19-C6-3E-AC-08,10.243.165.226,30,,
120,EMS7,BSCZ_BONE2,MAKASSAR,120-1/3/26/1,IPGB_Interface2_1/3/26,IPGB,1/3/2026,1,0,1,0,0,0,00-19-C6-3E-B4-8B,10.243.165.230,30,,
120,EMS7,BSCZ_BONE2,MAKASSAR,120-1/3/28/1,IPAbis_Interface1_1/3/28,Abis,1/3/2028,1,0,1,0,0,0,00-19-C6-3E-C5-91,10.244.171.237,30,,
121,EMS7,BSCZ_BULUKUMBA1,MAKASSAR,121-1/1/17/1,ABIS_INF1,Abis,1/1/2017,1,0,1,0,0,0,00-19-C6-42-0D-98,10.244.170.194,30,,
121,EMS7,BSCZ_BULUKUMBA1,MAKASSAR,121-1/1/18/1,IPA_CP&UP_INF1,AoIP,1/1/2018,1,0,1,0,0,0,00-19-C6-42-16-1B,,,,
121,EMS7,BSCZ_BULUKUMBA1,MAKASSAR,121-1/1/18/1,IPA_CP_INF1,AoIP,1/1/2018,1,0,1,1,3087,0,,10.244.164.130,30,,
121,EMS7,BSCZ_BULUKUMBA1,MAKASSAR,121-1/1/18/1,IPA_UP_INF1,AoIP,1/1/2018,1,0,1,2,3097,0,,10.244.164.138,30,,
121,EMS7,BSCZ_BULUKUMBA1,MAKASSAR,121-1/1/23/1,IPGB_INF1,IPGB,1/1/2023,1,0,1,0,0,0,00-19-C6-42-40-AA,10.243.165.194,30,,
121,EMS7,BSCZ_BULUKUMBA1,MAKASSAR,121-1/3/17/1,ABIS_INF2,Abis,1/3/2017,1,0,1,0,0,0,00-19-C6-3F-F7-9D,10.244.170.198,30,,
121,EMS7,BSCZ_BULUKUMBA1,MAKASSAR,121-1/3/18/1,IPA_CP&UP_INF2,AoIP,1/3/2018,1,0,1,0,0,0,00-19-C6-40-00-20,,,,
121,EMS7,BSCZ_BULUKUMBA1,MAKASSAR,121-1/3/18/1,IPA_CP_INF2,AoIP,1/3/2018,1,0,1,1,3085,0,,10.244.164.134,30,,
121,EMS7,BSCZ_BULUKUMBA1,MAKASSAR,121-1/3/18/1,IPA_UP_INF2,AoIP,1/3/2018,1,0,1,2,3095,0,,10.244.164.142,30,,
121,EMS7,BSCZ_BULUKUMBA1,MAKASSAR,121-1/3/23/1,IPGB_INF2,IPGB,1/3/2023,1,0,1,0,0,0,00-19-C6-40-2A-AF,10.243.165.198,30,,
121,EMS7,BSCZ_BULUKUMBA1,MAKASSAR,121-1/3/27/1,TEST BTS,,1/3/2027,1,0,1,0,0,0,00-19-C6-40-63-0A,11.244.170.101,30,,
122,EMS7,BSCZ_BULUKUMBA2,PARE-PARE,122-1/3/17/1,IPAbis_Interface1,Abis,1/3/2017,1,0,1,0,0,0,00-19-C6-49-B8-E8,10.244.170.210,30,,
122,EMS7,BSCZ_BULUKUMBA2,PARE-PARE,122-1/3/17/2,test-bts,,1/3/2017,1,0,2,0,0,0,00-19-C6-49-CF-37,11.244.170.101,30,,
122,EMS7,BSCZ_BULUKUMBA2,PARE-PARE,122-1/3/18/1,IPAbis_Interface2,Abis,1/3/2018,1,0,1,0,0,0,00-19-C6-49-C1-6B,10.244.170.214,30,,
122,EMS7,BSCZ_BULUKUMBA2,PARE-PARE,122-1/3/23/1,A_Interface1,AoIP,1/3/2023,1,0,1,0,0,0,00-19-C6-49-EB-FA,,,,
122,EMS7,BSCZ_BULUKUMBA2,PARE-PARE,122-1/3/23/1,A_Interface1_cp,AoIP,1/3/2023,1,0,1,1,3084,0,,10.244.164.162,30,,
122,EMS7,BSCZ_BULUKUMBA2,PARE-PARE,122-1/3/23/1,A_Interface1_up,AoIP,1/3/2023,1,0,1,2,3094,0,,10.244.164.170,30,,
122,EMS7,BSCZ_BULUKUMBA2,PARE-PARE,122-1/3/24/1,A_Interface2,AoIP,1/3/2024,1,0,1,0,0,0,00-19-C6-49-F4-7D,,,,
122,EMS7,BSCZ_BULUKUMBA2,PARE-PARE,122-1/3/24/1,A_Interface2_cp,AoIP,1/3/2024,1,0,1,1,3081,0,,10.244.164.166,30,,
122,EMS7,BSCZ_BULUKUMBA2,PARE-PARE,122-1/3/24/1,A_Interface2_up,AoIP,1/3/2024,1,0,1,2,3091,0,,10.244.164.174,30,,
122,EMS7,BSCZ_BULUKUMBA2,PARE-PARE,122-1/3/25/1,IPGB_Interface1,IPGB,1/3/2025,1,0,1,0,0,0,00-19-C6-49-FD-00,10.243.165.210,30,,
122,EMS7,BSCZ_BULUKUMBA2,PARE-PARE,122-1/3/26/1,IPGB_Interface1,IPGB,1/3/2026,1,0,1,0,0,0,00-19-C6-4A-05-83,10.243.165.214,30,,
123,EMS7,BSCZ_PAREPARE1,PARE-PARE,123-1/1/17/1,IPAbis_Interface1_1/1/17,Abis,1/1/2017,1,0,1,0,0,0,00-19-C6-45-2C-F2,10.244.170.162,30,,
123,EMS7,BSCZ_PAREPARE1,PARE-PARE,123-1/1/18/1,IPA_CP&UP_interface1_1/1/18,AoIP,1/1/2018,1,0,1,0,0,0,00-19-C6-45-35-75,,,,
123,EMS7,BSCZ_PAREPARE1,PARE-PARE,123-1/1/18/1,IPA_CP_Interface1_1/1/18,AoIP,1/1/2018,1,0,1,1,3082,0,,10.244.164.66,30,,
123,EMS7,BSCZ_PAREPARE1,PARE-PARE,123-1/1/18/1,IPA_UP_Interface1_1/1/18,AoIP,1/1/2018,1,0,1,2,3092,0,,10.244.164.74,30,,
123,EMS7,BSCZ_PAREPARE1,PARE-PARE,123-1/1/23/1,IPGB_Interface1_1/1/23,IPGB,1/1/2023,1,0,1,0,0,0,00-19-C6-45-60-04,10.243.165.162,30,,
123,EMS7,BSCZ_PAREPARE1,PARE-PARE,123-1/3/17/1,IPAbis_Interface1_1/3/17,Abis,1/3/2017,1,0,1,0,0,0,00-19-C6-43-16-F7,10.244.170.166,30,,
123,EMS7,BSCZ_PAREPARE1,PARE-PARE,123-1/3/18/1,IPA_CP&UP_interface2_1/3/18,AoIP,1/3/2018,1,0,1,0,0,0,00-19-C6-43-1F-7A,,,,
123,EMS7,BSCZ_PAREPARE1,PARE-PARE,123-1/3/18/1,IPA_CP_Interface2_1/3/18,AoIP,1/3/2018,1,0,1,1,3083,0,,10.244.164.70,30,,
123,EMS7,BSCZ_PAREPARE1,PARE-PARE,123-1/3/18/1,IPA_UP_Interface2_1/3/18,AoIP,1/3/2018,1,0,1,2,3095,0,,10.244.164.78,30,,
123,EMS7,BSCZ_PAREPARE1,PARE-PARE,123-1/3/23/1,IPGB_Interface2_1/3/23,IPGB,1/3/2023,1,0,1,0,0,0,00-19-C6-43-4A-09,10.243.165.166,30,,
123,EMS7,BSCZ_PAREPARE1,PARE-PARE,123-1/3/27/1,IPAbis_Interface1_1/3/27,Abis,1/3/2027,1,0,1,0,0,0,00-19-C6-43-6C-15,10.244.171.237,30,,
124,EMS7,BSCZ_PAREPARE2,MAKASSAR,124-1/3/17/1,IPAbis_Interface1_1/3/17,Abis,1/3/2017,1,0,1,0,0,0,00-19-C6-44-A6-A4,10.241.75.98,30,,
124,EMS7,BSCZ_PAREPARE2,MAKASSAR,124-1/3/18/1,IPAbis_Interface1_1/3/18,Abis,1/3/2018,1,0,1,0,0,0,00-19-C6-44-AF-27,10.241.75.102,30,,
124,EMS7,BSCZ_PAREPARE2,MAKASSAR,124-1/3/23/1,IPA_CP&UP_interface1_1/3/23,AoIP,1/3/2023,1,0,1,0,0,0,00-19-C6-44-D9-B6,,,,
124,EMS7,BSCZ_PAREPARE2,MAKASSAR,124-1/3/23/1,IPA_CP_Interface1_1/3/23,AoIP,1/3/2023,1,0,1,1,3086,0,,10.244.165.2,30,,
124,EMS7,BSCZ_PAREPARE2,MAKASSAR,124-1/3/23/1,IPA_UP_Interface1_1/3/23,AoIP,1/3/2023,1,0,1,2,3096,0,,10.244.165.10,30,,
124,EMS7,BSCZ_PAREPARE2,MAKASSAR,124-1/3/24/1,IPA_CP&UP_interface2_1/3/24,AoIP,1/3/2024,1,0,1,0,0,0,00-19-C6-44-E2-39,,,,
124,EMS7,BSCZ_PAREPARE2,MAKASSAR,124-1/3/24/1,IPA_CP_Interface2_1/3/24,AoIP,1/3/2024,1,0,1,1,3087,0,,10.244.165.6,30,,
124,EMS7,BSCZ_PAREPARE2,MAKASSAR,124-1/3/24/1,IPA_UP_Interface2_1/3/24,AoIP,1/3/2024,1,0,1,2,3097,0,,10.244.165.14,30,,
124,EMS7,BSCZ_PAREPARE2,MAKASSAR,124-1/3/25/1,IPGB_Interface1_1/3/25,IPGB,1/3/2025,1,0,1,0,0,0,00-19-C6-44-EA-BC,10.243.166.2,30,,
124,EMS7,BSCZ_PAREPARE2,MAKASSAR,124-1/3/26/1,IPGB_Interface2_1/3/26,IPGB,1/3/2026,1,0,1,0,0,0,00-19-C6-44-F3-3F,10.243.166.6,30,,
124,EMS7,BSCZ_PAREPARE2,MAKASSAR,124-1/3/27/1,IPAbis_Interface1_1/3/27,Abis,1/3/2027,1,0,1,0,0,0,00-19-C6-44-FB-C2,10.244.171.237,30,,
125,EMS7,BSCZ_PATTIROSOMPA2,PARE-PARE,125-1/3/17/1,IPAbis_Interface1_1/3/17,Abis,1/3/2017,1,0,1,0,0,0,00-19-C6-46-36-51,10.241.75.130,30,,
125,EMS7,BSCZ_PATTIROSOMPA2,PARE-PARE,125-1/3/18/1,IPAbis_Interface1_1/3/18,Abis,1/3/2018,1,0,1,0,0,0,00-19-C6-46-3E-D4,10.241.75.134,30,,
125,EMS7,BSCZ_PATTIROSOMPA2,PARE-PARE,125-1/3/23/1,IPA_CP&UP_interface1_1/3/23,AoIP,1/3/2023,1,0,1,0,0,0,00-19-C6-46-69-63,,,,
125,EMS7,BSCZ_PATTIROSOMPA2,PARE-PARE,125-1/3/23/1,IPA_CP_Interface1_1/3/23,AoIP,1/3/2023,1,0,1,1,3083,0,,10.244.165.66,30,,
125,EMS7,BSCZ_PATTIROSOMPA2,PARE-PARE,125-1/3/23/1,IPA_UP_Interface1_1/3/23,AoIP,1/3/2023,1,0,1,2,3094,0,,10.244.165.74,30,,
125,EMS7,BSCZ_PATTIROSOMPA2,PARE-PARE,125-1/3/24/1,IPA_CP&UP_interface2_1/3/24,AoIP,1/3/2024,1,0,1,0,0,0,00-19-C6-46-71-E6,,,,
125,EMS7,BSCZ_PATTIROSOMPA2,PARE-PARE,125-1/3/24/1,IPA_CP_Interface2_1/3/24,AoIP,1/3/2024,1,0,1,1,3085,0,,10.244.165.70,30,,
125,EMS7,BSCZ_PATTIROSOMPA2,PARE-PARE,125-1/3/24/1,IPA_UP_Interface2_1/3/24,AoIP,1/3/2024,1,0,1,2,3095,0,,10.244.165.78,30,,
125,EMS7,BSCZ_PATTIROSOMPA2,PARE-PARE,125-1/3/25/1,IPGB_Interface1_1/3/25,IPGB,1/3/2025,1,0,1,0,0,0,00-19-C6-46-7A-69,10.243.166.34,30,,
125,EMS7,BSCZ_PATTIROSOMPA2,PARE-PARE,125-1/3/26/1,IPGB_Interface2_1/3/26,IPGB,1/3/2026,1,0,1,0,0,0,00-19-C6-46-82-EC,10.243.166.38,30,,
125,EMS7,BSCZ_PATTIROSOMPA2,PARE-PARE,125-1/3/27/1,IPAbis_Interface1_1/3/27,Abis,1/3/2027,1,0,1,0,0,0,00-19-C6-46-8B-6F,10.244.171.237,30,,
127,EMS7,BSCZ_SIDRAP1,MAKASSAR,127-1/3/17/1,IPAbis_Interface1_1/3/17,Abis,1/3/2017,1,0,1,0,0,0,00-19-C6-49-55-AB,10.241.75.114,30,,
127,EMS7,BSCZ_SIDRAP1,MAKASSAR,127-1/3/18/1,IPAbis_Interface1_1/3/18,Abis,1/3/2018,1,0,1,0,0,0,00-19-C6-49-5E-2E,10.241.75.118,30,,
127,EMS7,BSCZ_SIDRAP1,MAKASSAR,127-1/3/23/1,IPA_CP&UP_interface1_1/3/23,AoIP,1/3/2023,1,0,1,0,0,0,00-19-C6-49-88-BD,,,,
127,EMS7,BSCZ_SIDRAP1,MAKASSAR,127-1/3/23/1,IPA_CP_Interface1_1/3/23,AoIP,1/3/2023,1,0,1,1,3081,0,,10.244.165.34,30,,
127,EMS7,BSCZ_SIDRAP1,MAKASSAR,127-1/3/23/1,IPA_UP_Interface1_1/3/23,AoIP,1/3/2023,1,0,1,2,3091,0,,10.244.165.42,30,,
127,EMS7,BSCZ_SIDRAP1,MAKASSAR,127-1/3/24/1,IPA_CP&UP_interface2_1/3/24,AoIP,1/3/2024,1,0,1,0,0,0,00-19-C6-49-91-40,,,,
127,EMS7,BSCZ_SIDRAP1,MAKASSAR,127-1/3/24/1,IPA_CP_Interface2_1/3/24,AoIP,1/3/2024,1,0,1,1,3082,0,,10.244.165.38,30,,
127,EMS7,BSCZ_SIDRAP1,MAKASSAR,127-1/3/24/1,IPA_UP_Interface2_1/3/24,AoIP,1/3/2024,1,0,1,2,3092,0,,10.244.165.46,30,,
127,EMS7,BSCZ_SIDRAP1,MAKASSAR,127-1/3/25/1,IPGB_Interface1_1/3/25,IPGB,1/3/2025,1,0,1,0,0,0,00-19-C6-49-99-C3,10.243.166.18,30,,
127,EMS7,BSCZ_SIDRAP1,MAKASSAR,127-1/3/26/1,IPGB_Interface2_1/3/26,IPGB,1/3/2026,1,0,1,0,0,0,00-19-C6-49-A2-46,10.243.166.22,30,,
127,EMS7,BSCZ_SIDRAP1,MAKASSAR,127-1/3/27/1,IPAbis_Interface1_1/3/27,Abis,1/3/2027,1,0,1,0,0,0,00-19-C6-49-AA-C9,10.244.171.237,30,,
128,EMS6,BSCZ_KENDARI1,KENDARI,128-1/1/17/1,ABIS_INF1,Abis,1/1/2017,1,0,1,0,0,0,00-19-C6-4C-FB-53,10.244.170.146,30,,
128,EMS6,BSCZ_KENDARI1,KENDARI,128-1/1/18/1,IPA_CP&UP_INF1,AoIP,1/1/2018,1,0,1,0,0,0,00-19-C6-4D-03-D6,,,,
128,EMS6,BSCZ_KENDARI1,KENDARI,128-1/1/18/1,IPA_CP_INF1,AoIP,1/1/2018,1,0,1,1,3081,0,,10.244.164.34,30,,
128,EMS6,BSCZ_KENDARI1,KENDARI,128-1/1/18/1,IPA_UP_INF1,AoIP,1/1/2018,1,0,1,2,3091,0,,10.244.164.42,30,,
128,EMS6,BSCZ_KENDARI1,KENDARI,128-1/1/23/1,IPGB_INF1,IPGB,1/1/2023,1,0,1,0,0,0,00-19-C6-4D-2E-65,10.243.165.146,30,,
128,EMS6,BSCZ_KENDARI1,KENDARI,128-1/3/17/1,ABIS_INF2,Abis,1/3/2017,1,0,1,0,0,0,00-19-C6-4A-E5-58,10.244.170.150,30,,
128,EMS6,BSCZ_KENDARI1,KENDARI,128-1/3/18/1,IPA_CP&UP_INF2,AoIP,1/3/2018,1,0,1,0,0,0,00-19-C6-4A-ED-DB,,,,
128,EMS6,BSCZ_KENDARI1,KENDARI,128-1/3/18/1,IPA_CP_INF2,AoIP,1/3/2018,1,0,1,1,3082,0,,10.244.164.38,30,,
128,EMS6,BSCZ_KENDARI1,KENDARI,128-1/3/18/1,IPA_UP_INF2,AoIP,1/3/2018,1,0,1,2,3092,0,,10.244.164.46,30,,
128,EMS6,BSCZ_KENDARI1,KENDARI,128-1/3/23/1,IPGB_INF2,IPGB,1/3/2023,1,0,1,0,0,0,00-19-C6-4B-18-6A,10.243.165.150,30,,
128,EMS6,BSCZ_KENDARI1,KENDARI,128-1/3/23/2,egpb,,1/3/2023,1,0,2,0,0,0,00-19-C6-4B-2E-B9,10.244.171.237,30,,
128,EMS6,BSCZ_KENDARI1,KENDARI,128-1/3/26/2,TESTSITE_IF,,1/3/2026,1,0,2,0,0,0,00-19-C6-4B-48-42,192.169.2.1,24,,
129,EMS5 ,BSCZ_TERNATE1,MANADO,129-1/1/17/1,ABIS_INF1,Abis,1/1/2017,1,0,1,0,0,0,00-19-C6-3E-8B-01,10.244.170.178,30,,
129,EMS5 ,BSCZ_TERNATE1,MANADO,129-1/1/18/1,IPA_CP&UP_INF1,AoIP,1/1/2018,1,0,1,0,0,0,00-19-C6-3E-93-84,,,,
129,EMS5 ,BSCZ_TERNATE1,MANADO,129-1/1/18/1,IPA_CP_INF1,AoIP,1/1/2018,1,0,1,1,3081,0,,10.244.164.98,30,,
129,EMS5 ,BSCZ_TERNATE1,MANADO,129-1/1/18/1,IPA_UP_INF1,AoIP,1/1/2018,1,0,1,2,3091,0,,10.244.164.106,30,,
129,EMS5 ,BSCZ_TERNATE1,MANADO,129-1/1/23/1,IPGB_INF1,IPGB,1/1/2023,1,0,1,0,0,0,00-19-C6-3E-BE-13,10.243.165.178,30,,
129,EMS5 ,BSCZ_TERNATE1,MANADO,129-1/3/17/1,ABIS_INF2,Abis,1/3/2017,1,0,1,0,0,0,00-19-C6-4C-75-05,10.244.170.182,30,,
129,EMS5 ,BSCZ_TERNATE1,MANADO,129-1/3/18/1,IPA_CP&UP_INF2,AoIP,1/3/2018,1,0,1,0,0,0,00-19-C6-4C-7D-88,,,,
129,EMS5 ,BSCZ_TERNATE1,MANADO,129-1/3/18/1,IPA_CP_INF2,AoIP,1/3/2018,1,0,1,1,3082,0,,10.244.164.102,30,,
129,EMS5 ,BSCZ_TERNATE1,MANADO,129-1/3/18/1,IPA_UP_INF2,AoIP,1/3/2018,1,0,1,2,3092,0,,10.244.164.110,30,,
129,EMS5 ,BSCZ_TERNATE1,MANADO,129-1/3/23/1,IPGB_INF2,IPGB,1/3/2023,1,0,1,0,0,0,00-19-C6-4C-A8-17,10.243.165.182,30,,
129,EMS5 ,BSCZ_TERNATE1,MANADO,129-1/3/24/1,Transport LTE,,1/3/2024,1,0,1,0,0,0,00-19-C6-4C-B0-9A,10.245.146.138,30,,
129,EMS5 ,BSCZ_TERNATE1,MANADO,129-1/3/27/1,TestBTS PORT,,1/3/2027,1,0,1,0,0,0,00-19-C6-4C-CA-23,10.244.171.237,30,,
130,EMS7,BSCZ_MAMUJU1,PARE-PARE,130-1/1/17/1,ABIS_INF1,Abis,1/1/2017,1,0,1,0,0,0,00-19-C6-4A-3F-36,10.241.75.242,30,,
130,EMS7,BSCZ_MAMUJU1,PARE-PARE,130-1/1/18/1,IPA_CP&UP_INF1,AoIP,1/1/2018,1,0,1,0,0,0,00-19-C6-4A-47-B9,,,,
130,EMS7,BSCZ_MAMUJU1,PARE-PARE,130-1/1/18/1,IPA_CP_INF1,AoIP,1/1/2018,1,0,1,1,3083,0,,10.244.165.130,30,,
130,EMS7,BSCZ_MAMUJU1,PARE-PARE,130-1/1/18/1,IPA_UP_INF1,AoIP,1/1/2018,1,0,1,2,3093,0,,10.244.165.138,30,,
130,EMS7,BSCZ_MAMUJU1,PARE-PARE,130-1/1/23/1,IPGB_INF1,IPGB,1/1/2023,1,0,1,0,0,0,00-19-C6-4A-72-48,10.243.166.66,30,,
130,EMS7,BSCZ_MAMUJU1,PARE-PARE,130-1/3/17/1,ABIS_INF2,Abis,1/3/2017,1,0,1,0,0,0,00-19-C6-48-29-3B,10.241.75.246,30,,
130,EMS7,BSCZ_MAMUJU1,PARE-PARE,130-1/3/17/2,TEST_BTS,,1/3/2017,1,0,2,0,0,0,00-19-C6-48-72-9C,11.244.170.101,30,,
130,EMS7,BSCZ_MAMUJU1,PARE-PARE,130-1/3/18/1,IPA_CP&UP_INF2,AoIP,1/3/2018,1,0,1,0,0,0,00-19-C6-48-31-BE,,,,
130,EMS7,BSCZ_MAMUJU1,PARE-PARE,130-1/3/18/1,IPA_CP_INF2,AoIP,1/3/2018,1,0,1,1,3084,0,,10.244.165.134,30,,
130,EMS7,BSCZ_MAMUJU1,PARE-PARE,130-1/3/18/1,IPA_UP_INF2,AoIP,1/3/2018,1,0,1,2,3094,0,,10.244.165.142,30,,
130,EMS7,BSCZ_MAMUJU1,PARE-PARE,130-1/3/23/1,IPGB_INF2,IPGB,1/3/2023,1,0,1,0,0,0,00-19-C6-48-5C-4D,10.243.166.70,30,,
131,EMS7,BSCZ_PATTIROSOMPA1,PARE-PARE,131-1/1/17/1,IPAbis_Interface1_1/1/17,Abis,1/1/2017,1,0,1,0,0,0,00-19-C6-41-AA-5B,10.240.118.2,30,,
131,EMS7,BSCZ_PATTIROSOMPA1,PARE-PARE,131-1/1/18/1,IPA_CP&UP_interface1_1/1/18,AoIP,1/1/2018,1,0,1,0,0,0,00-19-C6-41-B2-DE,,,,
131,EMS7,BSCZ_PATTIROSOMPA1,PARE-PARE,131-1/1/18/1,IPA_CP_Interface1_1/1/18,AoIP,1/1/2018,1,0,1,1,3081,0,,10.244.165.162,30,,
131,EMS7,BSCZ_PATTIROSOMPA1,PARE-PARE,131-1/1/18/1,IPA_UP_Interface1_1/1/18,AoIP,1/1/2018,1,0,1,2,3091,0,,10.244.165.170,30,,
131,EMS7,BSCZ_PATTIROSOMPA1,PARE-PARE,131-1/1/23/1,IPGB_Interface1_1/1/23,IPGB,1/1/2023,1,0,1,0,0,0,00-19-C6-41-DD-6D,10.243.166.82,30,,
131,EMS7,BSCZ_PATTIROSOMPA1,PARE-PARE,131-1/3/17/1,IPAbis_Interface1_1/3/17,Abis,1/3/2017,1,0,1,0,0,0,00-19-C6-3F-94-60,10.240.118.6,30,,
131,EMS7,BSCZ_PATTIROSOMPA1,PARE-PARE,131-1/3/18/1,IPA_CP&UP_interface2_1/3/18,AoIP,1/3/2018,1,0,1,0,0,0,00-19-C6-3F-9C-E3,,,,
131,EMS7,BSCZ_PATTIROSOMPA1,PARE-PARE,131-1/3/18/1,IPA_CP_Interface2_1/3/18,AoIP,1/3/2018,1,0,1,1,3082,0,,10.244.165.166,30,,
131,EMS7,BSCZ_PATTIROSOMPA1,PARE-PARE,131-1/3/18/1,IPA_UP_Interface2_1/3/18,AoIP,1/3/2018,1,0,1,2,3092,0,,10.244.165.174,30,,
131,EMS7,BSCZ_PATTIROSOMPA1,PARE-PARE,131-1/3/23/1,IPGB_Interface2_1/3/23,IPGB,1/3/2023,1,0,1,0,0,0,00-19-C6-3F-C7-72,10.243.166.86,30,,
131,EMS7,BSCZ_PATTIROSOMPA1,PARE-PARE,131-1/3/27/1,IPAbis_Interface1_1/3/27,Abis,1/3/2027,1,0,1,0,0,0,00-19-C6-3F-E9-7E,10.244.171.237,30,,
132,EMS7,BSCZ_PEKKABATA1,PARE-PARE,132-1/3/17/1,ABIS_INF2,Abis,1/3/2017,1,0,1,0,0,0,00-19-C6-48-29-3B,10.240.118.22,30,,
132,EMS7,BSCZ_PEKKABATA1,PARE-PARE,132-1/3/18/1,IPA_CP&UP_INF2,AoIP,1/3/2018,1,0,1,0,0,0,00-19-C6-48-31-BE,,,,
132,EMS7,BSCZ_PEKKABATA1,PARE-PARE,132-1/3/18/1,IPA_CP_INF2,AoIP,1/3/2018,1,0,1,1,3082,0,,10.244.165.198,30,,
132,EMS7,BSCZ_PEKKABATA1,PARE-PARE,132-1/3/18/1,IPA_UP_INF2,AoIP,1/3/2018,1,0,1,2,3092,0,,10.244.165.206,30,,
132,EMS7,BSCZ_PEKKABATA1,PARE-PARE,132-1/3/23/1,IPGB_INF2,IPGB,1/3/2023,1,0,1,0,0,0,00-19-C6-48-5C-4D,10.243.166.102,30,,
132,EMS7,BSCZ_PEKKABATA1,PARE-PARE,132-1/3/24/1,ABIS_INF1,Abis,1/3/2024,1,0,1,0,0,0,00-19-C6-41-5F-A2,10.240.118.18,30,,
132,EMS7,BSCZ_PEKKABATA1,PARE-PARE,132-1/3/25/1,IPA_CP&UP_INF1,AoIP,1/3/2025,1,0,1,0,0,0,00-19-C6-41-68-25,,,,
132,EMS7,BSCZ_PEKKABATA1,PARE-PARE,132-1/3/25/1,IPA_CP_INF1,AoIP,1/3/2025,1,0,1,1,3081,0,,10.244.165.194,30,,
132,EMS7,BSCZ_PEKKABATA1,PARE-PARE,132-1/3/25/1,IPA_UP_INF1,AoIP,1/3/2025,1,0,1,2,3091,0,,10.244.165.202,30,,
132,EMS7,BSCZ_PEKKABATA1,PARE-PARE,132-1/3/26/1,IPGB_INF1,IPGB,1/3/2026,1,0,1,0,0,0,00-19-C6-41-70-A8,10.243.166.98,30,,
132,EMS7,BSCZ_PEKKABATA1,PARE-PARE,132-1/3/27/1,TEST_BTS,,1/3/2027,1,0,1,0,0,0,00-19-C6-48-72-9C,11.244.170.101,30,,
133,EMS7,BSCZ_PINRANG1,PARE-PARE,133-1/1/17/1,ABIS_INF1,Abis,1/1/2017,1,0,1,0,0,0,00-19-C6-4A-3F-36,10.240.118.50,30,,
133,EMS7,BSCZ_PINRANG1,PARE-PARE,133-1/1/18/1,IPA_CP&UP_INF1,AoIP,1/1/2018,1,0,1,0,0,0,00-19-C6-4A-47-B9,,,,
133,EMS7,BSCZ_PINRANG1,PARE-PARE,133-1/1/18/1,IPA_CP_INF1,AoIP,1/1/2018,1,0,1,1,3084,0,,10.244.165.226,30,,
133,EMS7,BSCZ_PINRANG1,PARE-PARE,133-1/1/18/1,IPA_UP_INF1,AoIP,1/1/2018,1,0,1,2,3094,0,,10.244.165.234,30,,
133,EMS7,BSCZ_PINRANG1,PARE-PARE,133-1/1/23/1,IPGB_INF1,IPGB,1/1/2023,1,0,1,0,0,0,00-19-C6-4A-72-48,10.243.166.114,30,,
133,EMS7,BSCZ_PINRANG1,PARE-PARE,133-1/3/17/1,ABIS_INF2,Abis,1/3/2017,1,0,1,0,0,0,00-19-C6-48-29-3B,10.240.118.54,30,,
133,EMS7,BSCZ_PINRANG1,PARE-PARE,133-1/3/17/2,TEST_BTS,,1/3/2017,1,0,2,0,0,0,00-19-C6-48-72-9C,11.244.170.101,30,,
